Name;Title;Co-Authors;Pagintation;Published in;LNCS-link;Abstract
Karlis Podnieks;Integer Complexity: Experimental and Analytical Results II.;Juris Cernenoks, Janis Iraids, Martins Opmanis, Rihards Opmanis;[<span itemprop="pagination">58-69</span>];[<meta content="2015" itemprop="datePublished"/>]
Kristína Cevorová;Square on Ideal, Closed and Free Languages.;;[<span itemprop="pagination">70-80</span>];[<meta content="2015" itemprop="datePublished"/>]
Jacques Duparc;A Tentative Approach for the Wadge-Wagner Hierarchy of Regular Tree Languages of Index [0, 2].;Kevin Fournier;[<span itemprop="pagination">81-92</span>];[<meta content="2015" itemprop="datePublished"/>]
Kevin Fournier;A Tentative Approach for the Wadge-Wagner Hierarchy of Regular Tree Languages of Index [0, 2].;Jacques Duparc;[<span itemprop="pagination">81-92</span>];[<meta content="2015" itemprop="datePublished"/>]
Sebastian Eberhard;Compressibility of Finite Languages by Grammars.;Stefan Hetzl;[<span itemprop="pagination">93-104</span>];[<meta content="2015" itemprop="datePublished"/>]
Stefan Hetzl;Compressibility of Finite Languages by Grammars.;Sebastian Eberhard;[<span itemprop="pagination">93-104</span>];[<meta content="2015" itemprop="datePublished"/>]
Joey Eremondi;On the Complexity and Decidability of Some Problems Involving Shuffle.;Oscar H. Ibarra, Ian McQuillan;[<span itemprop="pagination">105-116</span>];[<meta content="2015" itemprop="datePublished"/>]
Oscar H. Ibarra;On the Complexity and Decidability of Some Problems Involving Shuffle.;Joey Eremondi, Ian McQuillan;[<span itemprop="pagination">105-116</span>];[<meta content="2015" itemprop="datePublished"/>]
Ian McQuillan;On the Complexity and Decidability of Some Problems Involving Shuffle.;Joey Eremondi, Oscar H. Ibarra;[<span itemprop="pagination">105-116</span>];[<meta content="2015" itemprop="datePublished"/>]
Markus Holzer;On the Computational Complexity of Problems Related to Distinguishability Sets.;Sebastian Jakobi;[<span itemprop="pagination">117-128</span>];[<meta content="2015" itemprop="datePublished"/>]
Sebastian Jakobi;On the Computational Complexity of Problems Related to Distinguishability Sets.;Markus Holzer;[<span itemprop="pagination">117-128</span>];[<meta content="2015" itemprop="datePublished"/>]
Jozef Stefan Jirásek;Prefix-Free Subsets of Regular Languages and Descriptional Complexity.;Juraj Sebej;[<span itemprop="pagination">129-140</span>];[<meta content="2015" itemprop="datePublished"/>]
Juraj Sebej;Prefix-Free Subsets of Regular Languages and Descriptional Complexity.;Jozef Stefan Jirásek;[<span itemprop="pagination">129-140</span>];[<meta content="2015" itemprop="datePublished"/>]
Lila Kari;Transducer Descriptions of DNA Code Properties and Undecidability of Antimorphic Problems.;Stavros Konstantinidis, Steffen Kopecki;[<span itemprop="pagination">141-152</span>];[<meta content="2015" itemprop="datePublished"/>]
Stavros Konstantinidis;Transducer Descriptions of DNA Code Properties and Undecidability of Antimorphic Problems.;Lila Kari, Steffen Kopecki;[<span itemprop="pagination">141-152</span>];[<meta content="2015" itemprop="datePublished"/>]
Steffen Kopecki;Transducer Descriptions of DNA Code Properties and Undecidability of Antimorphic Problems.;Lila Kari, Stavros Konstantinidis;[<span itemprop="pagination">141-152</span>];[<meta content="2015" itemprop="datePublished"/>]
Martin Kutrib;On Simulation Cost of Unary Limited Automata.;Matthias Wendlandt;[<span itemprop="pagination">153-164</span>];[<meta content="2015" itemprop="datePublished"/>]
Matthias Wendlandt;On Simulation Cost of Unary Limited Automata.;Martin Kutrib;[<span itemprop="pagination">153-164</span>];[<meta content="2015" itemprop="datePublished"/>]
Kent Kwee;On Some Decision Problems for Stateless Deterministic Ordered Restarting Automata.;Friedrich Otto;[<span itemprop="pagination">165-176</span>];[<meta content="2015" itemprop="datePublished"/>]
Friedrich Otto;On Some Decision Problems for Stateless Deterministic Ordered Restarting Automata.;Kent Kwee;[<span itemprop="pagination">165-176</span>];[<meta content="2015" itemprop="datePublished"/>]
Taisia Mischenko-Slatenkova;Quantum Queries on Permutations.;Alina Vasilieva, Ilja Kucevalovs, Rusins Freivalds;[<span itemprop="pagination">177-184</span>];[<meta content="2015" itemprop="datePublished"/>]
Alina Vasilieva;Quantum Queries on Permutations.;Taisia Mischenko-Slatenkova, Ilja Kucevalovs, Rusins Freivalds;[<span itemprop="pagination">177-184</span>];[<meta content="2015" itemprop="datePublished"/>]
Ilja Kucevalovs;Quantum Queries on Permutations.;Taisia Mischenko-Slatenkova, Alina Vasilieva, Rusins Freivalds;[<span itemprop="pagination">177-184</span>];[<meta content="2015" itemprop="datePublished"/>]
Rusins Freivalds;Quantum Queries on Permutations.;Taisia Mischenko-Slatenkova, Alina Vasilieva, Ilja Kucevalovs;[<span itemprop="pagination">177-184</span>];[<meta content="2015" itemprop="datePublished"/>]
Peter Mlynárcik;Complement on Free and Ideal Languages.;;[<span itemprop="pagination">185-196</span>];[<meta content="2015" itemprop="datePublished"/>]
Nelma Moreira;Universal Disjunctive Concatenation and Star.;Giovanni Pighizzini, Rogério Reis;[<span itemprop="pagination">197-208</span>];[<meta content="2015" itemprop="datePublished"/>]
Giovanni Pighizzini;Universal Disjunctive Concatenation and Star.;Nelma Moreira, Rogério Reis;[<span itemprop="pagination">197-208</span>];[<meta content="2015" itemprop="datePublished"/>]
Rogério Reis;Universal Disjunctive Concatenation and Star.;Nelma Moreira, Giovanni Pighizzini;[<span itemprop="pagination">197-208</span>];[<meta content="2015" itemprop="datePublished"/>]
Timothy Ng;Quasi-Distances and Weighted Finite Automata.;David Rappaport, Kai Salomaa;[<span itemprop="pagination">209-219</span>];[<meta content="2015" itemprop="datePublished"/>]
David Rappaport;Quasi-Distances and Weighted Finite Automata.;Timothy Ng, Kai Salomaa;[<span itemprop="pagination">209-219</span>];[<meta content="2015" itemprop="datePublished"/>]
Kai Salomaa;Quasi-Distances and Weighted Finite Automata.;Timothy Ng, David Rappaport;[<span itemprop="pagination">209-219</span>];[<meta content="2015" itemprop="datePublished"/>]
Alexandros Palioudakis;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Da-Jung Cho, Daniel Goc, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;[<span itemprop="pagination">220-230</span>];[<meta content="2015" itemprop="datePublished"/>]
Da-Jung Cho;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Alexandros Palioudakis, Daniel Goc, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;[<span itemprop="pagination">220-230</span>];[<meta content="2015" itemprop="datePublished"/>]
Daniel Goc;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Alexandros Palioudakis, Da-Jung Cho, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;[<span itemprop="pagination">220-230</span>];[<meta content="2015" itemprop="datePublished"/>]
Yo-Sub Han;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Alexandros Palioudakis, Da-Jung Cho, Daniel Goc, Sang-Ki Ko, Kai Salomaa;[<span itemprop="pagination">220-230</span>];[<meta content="2015" itemprop="datePublished"/>]
Sang-Ki Ko;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Alexandros Palioudakis, Da-Jung Cho, Daniel Goc, Yo-Sub Han, Kai Salomaa;[<span itemprop="pagination">220-230</span>];[<meta content="2015" itemprop="datePublished"/>]
Kai Salomaa;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Alexandros Palioudakis, Da-Jung Cho, Daniel Goc, Yo-Sub Han, Sang-Ki Ko;[<span itemprop="pagination">220-230</span>];[<meta content="2015" itemprop="datePublished"/>]
Matús Palmovský;Star-Complement-Star on Prefix-Free Languages.;Juraj Sebej;[<span itemprop="pagination">231-242</span>];[<meta content="2015" itemprop="datePublished"/>]
Juraj Sebej;Star-Complement-Star on Prefix-Free Languages.;Matús Palmovský;[<span itemprop="pagination">231-242</span>];[<meta content="2015" itemprop="datePublished"/>]
Gabriela Asli Rino Nesin;Groups Whose Word Problem is a Petri Net Language.;Richard M. Thomas;[<span itemprop="pagination">243-255</span>];[<meta content="2015" itemprop="datePublished"/>]
Richard M. Thomas;Groups Whose Word Problem is a Petri Net Language.;Gabriela Asli Rino Nesin;[<span itemprop="pagination">243-255</span>];[<meta content="2015" itemprop="datePublished"/>]
Alexander A. Rubtsov;Regular Realizability Problems and Context-Free Languages.;Mikhail N. Vyalyi;[<span itemprop="pagination">256-267</span>];[<meta content="2015" itemprop="datePublished"/>]
Mikhail N. Vyalyi;Regular Realizability Problems and Context-Free Languages.;Alexander A. Rubtsov;[<span itemprop="pagination">256-267</span>];[<meta content="2015" itemprop="datePublished"/>]
Hellis Tamm;Generalization of the Double-Reversal Method of Finding a Canonical Residual Finite State Automaton.;;[<span itemprop="pagination">268-279</span>];[<meta content="2015" itemprop="datePublished"/>]
Marcos Villagra;Quantum State Complexity of Formal Languages.;Tomoyuki Yamakami;[<span itemprop="pagination">280-291</span>];[<meta content="2015" itemprop="datePublished"/>]
Tomoyuki Yamakami;Quantum State Complexity of Formal Languages.;Marcos Villagra;[<span itemprop="pagination">280-291</span>];[<meta content="2015" itemprop="datePublished"/>]
Andris Ambainis;Recent Developments in Quantum Algorithms and Complexity.;;[<span itemprop="pagination">1-4</span>];[<meta content="2014" itemprop="datePublished"/>]
Oscar H. Ibarra;Automata with Reversal-Bounded Counters: A Survey.;;[<span itemprop="pagination">5-22</span>];[<meta content="2014" itemprop="datePublished"/>]
Manfred Kufleitner;Star-Free Languages and Local Divisors.;;[<span itemprop="pagination">23-28</span>];[<meta content="2014" itemprop="datePublished"/>]
Nikolay K. Vereshchagin;Aperiodic Tilings by Right Triangles.;;[<span itemprop="pagination">29-41</span>];[<meta content="2014" itemprop="datePublished"/>]
Farid M. Ablayev;Quantum Hashing via ε-Universal Hashing Constructions and Freivalds' Fingerprinting Schemas.;Marat Ablayev;[<span itemprop="pagination">42-52</span>];[<meta content="2014" itemprop="datePublished"/>]
Marat Ablayev;Quantum Hashing via ε-Universal Hashing Constructions and Freivalds' Fingerprinting Schemas.;Farid M. Ablayev;[<span itemprop="pagination">42-52</span>];[<meta content="2014" itemprop="datePublished"/>]
Farid M. Ablayev;Very Narrow Quantum OBDDs and Width Hierarchies for Classical OBDDs.;Aida Gainutdinova, Kamil Khadiev, Abuzer Yakaryilmaz;[<span itemprop="pagination">53-64</span>];[<meta content="2014" itemprop="datePublished"/>]
Aida Gainutdinova;Very Narrow Quantum OBDDs and Width Hierarchies for Classical OBDDs.;Farid M. Ablayev, Kamil Khadiev, Abuzer Yakaryilmaz;[<span itemprop="pagination">53-64</span>];[<meta content="2014" itemprop="datePublished"/>]
Kamil Khadiev;Very Narrow Quantum OBDDs and Width Hierarchies for Classical OBDDs.;Farid M. Ablayev, Aida Gainutdinova, Abuzer Yakaryilmaz;[<span itemprop="pagination">53-64</span>];[<meta content="2014" itemprop="datePublished"/>]
Abuzer Yakaryilmaz;Very Narrow Quantum OBDDs and Width Hierarchies for Classical OBDDs.;Farid M. Ablayev, Aida Gainutdinova, Kamil Khadiev;[<span itemprop="pagination">53-64</span>];[<meta content="2014" itemprop="datePublished"/>]
Artiom Alhazov;Matter and Anti-Matter in Membrane Systems.;Bogdan Aman, Rudolf Freund, Gheorghe Paun;[<span itemprop="pagination">65-76</span>];[<meta content="2014" itemprop="datePublished"/>]
Bogdan Aman;Matter and Anti-Matter in Membrane Systems.;Artiom Alhazov, Rudolf Freund, Gheorghe Paun;[<span itemprop="pagination">65-76</span>];[<meta content="2014" itemprop="datePublished"/>]
Rudolf Freund;Matter and Anti-Matter in Membrane Systems.;Artiom Alhazov, Bogdan Aman, Gheorghe Paun;[<span itemprop="pagination">65-76</span>];[<meta content="2014" itemprop="datePublished"/>]
Gheorghe Paun;Matter and Anti-Matter in Membrane Systems.;Artiom Alhazov, Bogdan Aman, Rudolf Freund;[<span itemprop="pagination">65-76</span>];[<meta content="2014" itemprop="datePublished"/>]
Angelo Borsotti;Complexity of Extended vs. Classic LR Parsers.;Luca Breveglieri, Stefano Crespi-Reghizzi, Angelo Morzenti;[<span itemprop="pagination">77-89</span>];[<meta content="2014" itemprop="datePublished"/>]
Luca Breveglieri;Complexity of Extended vs. Classic LR Parsers.;Angelo Borsotti, Stefano Crespi-Reghizzi, Angelo Morzenti;[<span itemprop="pagination">77-89</span>];[<meta content="2014" itemprop="datePublished"/>]
Stefano Crespi-Reghizzi;Complexity of Extended vs. Classic LR Parsers.;Angelo Borsotti, Luca Breveglieri, Angelo Morzenti;[<span itemprop="pagination">77-89</span>];[<meta content="2014" itemprop="datePublished"/>]
Angelo Morzenti;Complexity of Extended vs. Classic LR Parsers.;Angelo Borsotti, Luca Breveglieri, Stefano Crespi-Reghizzi;[<span itemprop="pagination">77-89</span>];[<meta content="2014" itemprop="datePublished"/>]
Janusz A. Brzozowski;Most Complex Regular Right-Ideal Languages.;Gareth Davies;[<span itemprop="pagination">90-101</span>];[<meta content="2014" itemprop="datePublished"/>]
Gareth Davies;Most Complex Regular Right-Ideal Languages.;Janusz A. Brzozowski;[<span itemprop="pagination">90-101</span>];[<meta content="2014" itemprop="datePublished"/>]
Da-Jung Cho;State Complexity of Inversion Operations.;Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;[<span itemprop="pagination">102-113</span>];[<meta content="2014" itemprop="datePublished"/>]
Yo-Sub Han;State Complexity of Inversion Operations.;Da-Jung Cho, Sang-Ki Ko, Kai Salomaa;[<span itemprop="pagination">102-113</span>];[<meta content="2014" itemprop="datePublished"/>]
Sang-Ki Ko;State Complexity of Inversion Operations.;Da-Jung Cho, Yo-Sub Han, Kai Salomaa;[<span itemprop="pagination">102-113</span>];[<meta content="2014" itemprop="datePublished"/>]
Kai Salomaa;State Complexity of Inversion Operations.;Da-Jung Cho, Yo-Sub Han, Sang-Ki Ko;[<span itemprop="pagination">102-113</span>];[<meta content="2014" itemprop="datePublished"/>]
Enrico Formenti;Cycles and Global Attractors of Reaction Systems.;Luca Manzoni, Antonio E. Porreca;[<span itemprop="pagination">114-125</span>];[<meta content="2014" itemprop="datePublished"/>]
Luca Manzoni;Cycles and Global Attractors of Reaction Systems.;Enrico Formenti, Antonio E. Porreca;[<span itemprop="pagination">114-125</span>];[<meta content="2014" itemprop="datePublished"/>]
Antonio E. Porreca;Cycles and Global Attractors of Reaction Systems.;Enrico Formenti, Luca Manzoni;[<span itemprop="pagination">114-125</span>];[<meta content="2014" itemprop="datePublished"/>]
Viliam Geffert;Classical Automata on Promise Problems.;Abuzer Yakaryilmaz;[<span itemprop="pagination">126-137</span>];[<meta content="2014" itemprop="datePublished"/>]
Abuzer Yakaryilmaz;Classical Automata on Promise Problems.;Viliam Geffert;[<span itemprop="pagination">126-137</span>];[<meta content="2014" itemprop="datePublished"/>]
Mai Gehrke;From Ultrafilters on Words to the Expressive Power of a Fragment of Logic.;Andreas Krebs, Jean-Éric Pin;[<span itemprop="pagination">138-149</span>];[<meta content="2014" itemprop="datePublished"/>]
Andreas Krebs;From Ultrafilters on Words to the Expressive Power of a Fragment of Logic.;Mai Gehrke, Jean-Éric Pin;[<span itemprop="pagination">138-149</span>];[<meta content="2014" itemprop="datePublished"/>]
Jean-Éric Pin;From Ultrafilters on Words to the Expressive Power of a Fragment of Logic.;Mai Gehrke, Andreas Krebs;[<span itemprop="pagination">138-149</span>];[<meta content="2014" itemprop="datePublished"/>]
Daniel Goc;Computation Width and Deviation Number.;Kai Salomaa;[<span itemprop="pagination">150-161</span>];[<meta content="2014" itemprop="datePublished"/>]
Kai Salomaa;Computation Width and Deviation Number.;Daniel Goc;[<span itemprop="pagination">150-161</span>];[<meta content="2014" itemprop="datePublished"/>]
Markus Holzer;Boundary Sets of Regular and Context-Free Languages.;Sebastian Jakobi;[<span itemprop="pagination">162-173</span>];[<meta content="2014" itemprop="datePublished"/>]
Sebastian Jakobi;Boundary Sets of Regular and Context-Free Languages.;Markus Holzer;[<span itemprop="pagination">162-173</span>];[<meta content="2014" itemprop="datePublished"/>]
Szabolcs Iván;Biclique Coverings, Rectifier Networks and the Cost of ε-Removal.;Ádám Dániel Lelkes, Judit Nagy-György, Balázs Szörényi, György Turán;[<span itemprop="pagination">174-185</span>];[<meta content="2014" itemprop="datePublished"/>]
Ádám Dániel Lelkes;Biclique Coverings, Rectifier Networks and the Cost of ε-Removal.;Szabolcs Iván, Judit Nagy-György, Balázs Szörényi, György Turán;[<span itemprop="pagination">174-185</span>];[<meta content="2014" itemprop="datePublished"/>]
Judit Nagy-György;Biclique Coverings, Rectifier Networks and the Cost of ε-Removal.;Szabolcs Iván, Ádám Dániel Lelkes, Balázs Szörényi, György Turán;[<span itemprop="pagination">174-185</span>];[<meta content="2014" itemprop="datePublished"/>]
Balázs Szörényi;Biclique Coverings, Rectifier Networks and the Cost of ε-Removal.;Szabolcs Iván, Ádám Dániel Lelkes, Judit Nagy-György, György Turán;[<span itemprop="pagination">174-185</span>];[<meta content="2014" itemprop="datePublished"/>]
György Turán;Biclique Coverings, Rectifier Networks and the Cost of ε-Removal.;Szabolcs Iván, Ádám Dániel Lelkes, Judit Nagy-György, Balázs Szörényi;[<span itemprop="pagination">174-185</span>];[<meta content="2014" itemprop="datePublished"/>]
Sergiu Ivanov;Small Universal Non-deterministic Petri Nets with Inhibitor Arcs.;Elisabeth Pelz, Sergey Verlan;[<span itemprop="pagination">186-197</span>];[<meta content="2014" itemprop="datePublished"/>]
Elisabeth Pelz;Small Universal Non-deterministic Petri Nets with Inhibitor Arcs.;Sergiu Ivanov, Sergey Verlan;[<span itemprop="pagination">186-197</span>];[<meta content="2014" itemprop="datePublished"/>]
Sergey Verlan;Small Universal Non-deterministic Petri Nets with Inhibitor Arcs.;Sergiu Ivanov, Elisabeth Pelz;[<span itemprop="pagination">186-197</span>];[<meta content="2014" itemprop="datePublished"/>]
Jan Janousek;A Full and Linear Index of a Tree for Tree Patterns.;Borivoj Melichar, Radomír Polách, Martin Poliak, Jan Trávnícek;[<span itemprop="pagination">198-209</span>];[<meta content="2014" itemprop="datePublished"/>]
Borivoj Melichar;A Full and Linear Index of a Tree for Tree Patterns.;Jan Janousek, Radomír Polách, Martin Poliak, Jan Trávnícek;[<span itemprop="pagination">198-209</span>];[<meta content="2014" itemprop="datePublished"/>]
Radomír Polách;A Full and Linear Index of a Tree for Tree Patterns.;Jan Janousek, Borivoj Melichar, Martin Poliak, Jan Trávnícek;[<span itemprop="pagination">198-209</span>];[<meta content="2014" itemprop="datePublished"/>]
Martin Poliak;A Full and Linear Index of a Tree for Tree Patterns.;Jan Janousek, Borivoj Melichar, Radomír Polách, Jan Trávnícek;[<span itemprop="pagination">198-209</span>];[<meta content="2014" itemprop="datePublished"/>]
Jan Trávnícek;A Full and Linear Index of a Tree for Tree Patterns.;Jan Janousek, Borivoj Melichar, Radomír Polách, Martin Poliak;[<span itemprop="pagination">198-209</span>];[<meta content="2014" itemprop="datePublished"/>]
Jozef Jirásek;Prefix-Free Languages: Right Quotient and Reversal.;Galina Jirásková, Monika Krausová, Peter Mlynárcik, Juraj Sebej;[<span itemprop="pagination">210-221</span>];[<meta content="2014" itemprop="datePublished"/>]
Galina Jirásková;Prefix-Free Languages: Right Quotient and Reversal.;Jozef Jirásek, Monika Krausová, Peter Mlynárcik, Juraj Sebej;[<span itemprop="pagination">210-221</span>];[<meta content="2014" itemprop="datePublished"/>]
Monika Krausová;Prefix-Free Languages: Right Quotient and Reversal.;Jozef Jirásek, Galina Jirásková, Peter Mlynárcik, Juraj Sebej;[<span itemprop="pagination">210-221</span>];[<meta content="2014" itemprop="datePublished"/>]
Peter Mlynárcik;Prefix-Free Languages: Right Quotient and Reversal.;Jozef Jirásek, Galina Jirásková, Monika Krausová, Juraj Sebej;[<span itemprop="pagination">210-221</span>];[<meta content="2014" itemprop="datePublished"/>]
Juraj Sebej;Prefix-Free Languages: Right Quotient and Reversal.;Jozef Jirásek, Galina Jirásková, Monika Krausová, Peter Mlynárcik;[<span itemprop="pagination">210-221</span>];[<meta content="2014" itemprop="datePublished"/>]
Galina Jirásková;Complement on Prefix-Free, Suffix-Free, and Non-Returning NFA Languages.;Peter Mlynárcik;[<span itemprop="pagination">222-233</span>];[<meta content="2014" itemprop="datePublished"/>]
Peter Mlynárcik;Complement on Prefix-Free, Suffix-Free, and Non-Returning NFA Languages.;Galina Jirásková;[<span itemprop="pagination">222-233</span>];[<meta content="2014" itemprop="datePublished"/>]
Prateek Karandikar;On the State Complexity of Closures and Interiors of Regular Languages with Subwords.;Philippe Schnoebelen;[<span itemprop="pagination">234-245</span>];[<meta content="2014" itemprop="datePublished"/>]
Philippe Schnoebelen;On the State Complexity of Closures and Interiors of Regular Languages with Subwords.;Prateek Karandikar;[<span itemprop="pagination">234-245</span>];[<meta content="2014" itemprop="datePublished"/>]
Sang-Ki Ko;State Complexity of Regular Tree Languages for Tree Pattern Matching.;Ha-Rim Lee, Yo-Sub Han;[<span itemprop="pagination">246-257</span>];[<meta content="2014" itemprop="datePublished"/>]
Ha-Rim Lee;State Complexity of Regular Tree Languages for Tree Pattern Matching.;Sang-Ki Ko, Yo-Sub Han;[<span itemprop="pagination">246-257</span>];[<meta content="2014" itemprop="datePublished"/>]
Yo-Sub Han;State Complexity of Regular Tree Languages for Tree Pattern Matching.;Sang-Ki Ko, Ha-Rim Lee;[<span itemprop="pagination">246-257</span>];[<meta content="2014" itemprop="datePublished"/>]
Balagopal Komarath;On the Complexity of L-reachability.;Jayalal Sarma, K. S. Sunil;[<span itemprop="pagination">258-269</span>];[<meta content="2014" itemprop="datePublished"/>]
Jayalal Sarma;On the Complexity of L-reachability.;Balagopal Komarath, K. S. Sunil;[<span itemprop="pagination">258-269</span>];[<meta content="2014" itemprop="datePublished"/>]
K. S. Sunil;On the Complexity of L-reachability.;Balagopal Komarath, Jayalal Sarma;[<span itemprop="pagination">258-269</span>];[<meta content="2014" itemprop="datePublished"/>]
Olga Dorzweiler;Positive and Negative Proofs for Circuits and Branching Programs.;Thomas Flamm, Andreas Krebs, Michael Ludwig;[<span itemprop="pagination">270-281</span>];[<meta content="2014" itemprop="datePublished"/>]
Thomas Flamm;Positive and Negative Proofs for Circuits and Branching Programs.;Olga Dorzweiler, Andreas Krebs, Michael Ludwig;[<span itemprop="pagination">270-281</span>];[<meta content="2014" itemprop="datePublished"/>]
Andreas Krebs;Positive and Negative Proofs for Circuits and Branching Programs.;Olga Dorzweiler, Thomas Flamm, Michael Ludwig;[<span itemprop="pagination">270-281</span>];[<meta content="2014" itemprop="datePublished"/>]
Michael Ludwig;Positive and Negative Proofs for Circuits and Branching Programs.;Olga Dorzweiler, Thomas Flamm, Andreas Krebs;[<span itemprop="pagination">270-281</span>];[<meta content="2014" itemprop="datePublished"/>]
Martin Kutrib;Regularity and Size of Set Automata.;Andreas Malcher, Matthias Wendlandt;[<span itemprop="pagination">282-293</span>];[<meta content="2014" itemprop="datePublished"/>]
Andreas Malcher;Regularity and Size of Set Automata.;Martin Kutrib, Matthias Wendlandt;[<span itemprop="pagination">282-293</span>];[<meta content="2014" itemprop="datePublished"/>]
Matthias Wendlandt;Regularity and Size of Set Automata.;Martin Kutrib, Andreas Malcher;[<span itemprop="pagination">282-293</span>];[<meta content="2014" itemprop="datePublished"/>]
Giovanna J. Lavado;Operational State Complexity under Parikh Equivalence.;Giovanni Pighizzini, Shinnosuke Seki;[<span itemprop="pagination">294-305</span>];[<meta content="2014" itemprop="datePublished"/>]
Giovanni Pighizzini;Operational State Complexity under Parikh Equivalence.;Giovanna J. Lavado, Shinnosuke Seki;[<span itemprop="pagination">294-305</span>];[<meta content="2014" itemprop="datePublished"/>]
Shinnosuke Seki;Operational State Complexity under Parikh Equivalence.;Giovanna J. Lavado, Giovanni Pighizzini;[<span itemprop="pagination">294-305</span>];[<meta content="2014" itemprop="datePublished"/>]
Marina I. Maslennikova;Complexity of Checking Whether Two Automata Are Synchronized by the Same Language.;;[<span itemprop="pagination">306-317</span>];[<meta content="2014" itemprop="datePublished"/>]
Friedrich Otto;On the Descriptional Complexity of Deterministic Ordered Restarting Automata.;;[<span itemprop="pagination">318-329</span>];[<meta content="2014" itemprop="datePublished"/>]
Alexandros Palioudakis;State Complexity of Unary Language Operations for NFAs with Limited Nondeterminism.;Kai Salomaa, Selim G. Akl;[<span itemprop="pagination">330-341</span>];[<meta content="2014" itemprop="datePublished"/>]
Kai Salomaa;State Complexity of Unary Language Operations for NFAs with Limited Nondeterminism.;Alexandros Palioudakis, Selim G. Akl;[<span itemprop="pagination">330-341</span>];[<meta content="2014" itemprop="datePublished"/>]
Selim G. Akl;State Complexity of Unary Language Operations for NFAs with Limited Nondeterminism.;Alexandros Palioudakis, Kai Salomaa;[<span itemprop="pagination">330-341</span>];[<meta content="2014" itemprop="datePublished"/>]
Holger Petersen;A Note on Pushdown Automata Systems.;;[<span itemprop="pagination">342-351</span>];[<meta content="2014" itemprop="datePublished"/>]
Daniel Prusa;Non-recursive Trade-offs between Two-Dimensional Automata and Grammars.;;[<span itemprop="pagination">352-363</span>];[<meta content="2014" itemprop="datePublished"/>]
Erzsébet Csuhaj-Varjú;Descriptional Complexity Issues in Grammar Systems.;;[<span itemprop="pagination">13-16</span>];[<span itemprop="datePublished">2002</span>]
Keith Ellul;Regular Expressions: New Results and Open Problems.;Jeffrey O. Shallit, Ming-wei Wang;[<span itemprop="pagination">17-34</span>];[<span itemprop="datePublished">2002</span>]
Jeffrey O. Shallit;Regular Expressions: New Results and Open Problems.;Keith Ellul, Ming-wei Wang;[<span itemprop="pagination">17-34</span>];[<span itemprop="datePublished">2002</span>]
Ming-wei Wang;Regular Expressions: New Results and Open Problems.;Keith Ellul, Jeffrey O. Shallit;[<span itemprop="pagination">17-34</span>];[<span itemprop="datePublished">2002</span>]
Juris Hartmanis;The Separation Problems and Descriptional Complexity.;;[<span itemprop="pagination">35</span>];[<span itemprop="datePublished">2002</span>]
Lucian Ilie;Repetition Complexity of Words.;Sheng Yu, Kaizhong Zhang;[<span itemprop="pagination">36</span>];[<span itemprop="datePublished">2002</span>]
Sheng Yu;Repetition Complexity of Words.;Lucian Ilie, Kaizhong Zhang;[<span itemprop="pagination">36</span>];[<span itemprop="datePublished">2002</span>]
Kaizhong Zhang;Repetition Complexity of Words.;Lucian Ilie, Sheng Yu;[<span itemprop="pagination">36</span>];[<span itemprop="datePublished">2002</span>]
Martin Kappes;On Possible Extensions and Relationships Between Software Reliability, Software Metrics and Descriptional Complexity.;;[<span itemprop="pagination">37-39</span>];[<span itemprop="datePublished">2002</span>]
M. Sakthi Balan;Complexity Issues in Binding-Blocking Automata.;;[<span itemprop="pagination">43-54</span>];[<span itemprop="datePublished">2002</span>]
Henning Bordihn;Economy of Descriptions for Basic Constructions on Rational Transductions.;Markus Holzer, Martin Kutrib;[<span itemprop="pagination">55-69</span>];[<span itemprop="datePublished">2002</span>]
Markus Holzer;Economy of Descriptions for Basic Constructions on Rational Transductions.;Henning Bordihn, Martin Kutrib;[<span itemprop="pagination">55-69</span>];[<span itemprop="datePublished">2002</span>]
Martin Kutrib;Economy of Descriptions for Basic Constructions on Rational Transductions.;Henning Bordihn, Markus Holzer;[<span itemprop="pagination">55-69</span>];[<span itemprop="datePublished">2002</span>]
Cezar Câmpeanu;How Many States Can Have a Minimal DFA that Accepts Words of Length Less Than or Equal to l?;;[<span itemprop="pagination">70-80</span>];[<span itemprop="datePublished">2002</span>]
Jean-Marc Champarnaud;NFAs bitstream-based random generation.;Georges Hansel, Thomas Paranthoën, Djelloul Ziadi;[<span itemprop="pagination">81-94</span>];[<span itemprop="datePublished">2002</span>]
Georges Hansel;NFAs bitstream-based random generation.;Jean-Marc Champarnaud, Thomas Paranthoën, Djelloul Ziadi;[<span itemprop="pagination">81-94</span>];[<span itemprop="datePublished">2002</span>]
