Name;Title;Co-Authors;Pagintation;Published in;LNCS-link;Abstract
Fabian Frei;Two-Way Non-uniform Finite Automata.;Juraj Hromkovic, Richard Královic, Rastislav Královic;[<span itemprop="pagination">155-166</span>];[<meta content="2021" itemprop="datePublished"/>]
Juraj Hromkovic;Two-Way Non-uniform Finite Automata.;Fabian Frei, Richard Královic, Rastislav Královic;[<span itemprop="pagination">155-166</span>];[<meta content="2021" itemprop="datePublished"/>]
Richard Královic;Two-Way Non-uniform Finite Automata.;Fabian Frei, Juraj Hromkovic, Rastislav Královic;[<span itemprop="pagination">155-166</span>];[<meta content="2021" itemprop="datePublished"/>]
Rastislav Královic;Two-Way Non-uniform Finite Automata.;Fabian Frei, Juraj Hromkovic, Richard Královic;[<span itemprop="pagination">155-166</span>];[<meta content="2021" itemprop="datePublished"/>]
Vesa Halava;Integer Weighted Automata on Infinite Words.;Tero Harju, Reino Niskanen, Igor Potapov;[<span itemprop="pagination">167-179</span>];[<meta content="2021" itemprop="datePublished"/>]
Tero Harju;Integer Weighted Automata on Infinite Words.;Vesa Halava, Reino Niskanen, Igor Potapov;[<span itemprop="pagination">167-179</span>];[<meta content="2021" itemprop="datePublished"/>]
Reino Niskanen;Integer Weighted Automata on Infinite Words.;Vesa Halava, Tero Harju, Igor Potapov;[<span itemprop="pagination">167-179</span>];[<meta content="2021" itemprop="datePublished"/>]
Igor Potapov;Integer Weighted Automata on Infinite Words.;Vesa Halava, Tero Harju, Reino Niskanen;[<span itemprop="pagination">167-179</span>];[<meta content="2021" itemprop="datePublished"/>]
Viktor Henriksson;None;Manfred Kufleitner;[<span itemprop="pagination">180-191</span>];[<meta content="2021" itemprop="datePublished"/>]
Manfred Kufleitner;None;Viktor Henriksson;[<span itemprop="pagination">180-191</span>];[<meta content="2021" itemprop="datePublished"/>]
Stefan Hoffmann;State Complexity of Projection on Languages Recognized by Permutation Automata and Commuting Letters.;;[<span itemprop="pagination">192-203</span>];[<meta content="2021" itemprop="datePublished"/>]
Stefan Hoffmann;Constrained Synchronization and Subset Synchronization Problems for Weakly Acyclic Automata.;;[<span itemprop="pagination">204-216</span>];[<meta content="2021" itemprop="datePublished"/>]
Stepan Holub;Lyndon Words Formalized in Isabelle/HOL.;Stepán Starosta;[<span itemprop="pagination">217-228</span>];[<meta content="2021" itemprop="datePublished"/>]
Stepán Starosta;Lyndon Words Formalized in Isabelle/HOL.;Stepan Holub;[<span itemprop="pagination">217-228</span>];[<meta content="2021" itemprop="datePublished"/>]
Markus Holzer;The Range of State Complexities of Languages Resulting from the Cascade Product - The General Case (Extended Abstract).;Christian Rauch;[<span itemprop="pagination">229-241</span>];[<meta content="2021" itemprop="datePublished"/>]
Christian Rauch;The Range of State Complexities of Languages Resulting from the Cascade Product - The General Case (Extended Abstract).;Markus Holzer;[<span itemprop="pagination">229-241</span>];[<meta content="2021" itemprop="datePublished"/>]
Dietrich Kuske;Second-Order Finite Automata: Expressive Power and Simple Proofs Using Automatic Structures.;;[<span itemprop="pagination">242-254</span>];[<meta content="2021" itemprop="datePublished"/>]
Martin Kutrib;Reversible Top-Down Syntax Analysis.;Uwe Meyer;[<span itemprop="pagination">255-266</span>];[<meta content="2021" itemprop="datePublished"/>]
Uwe Meyer;Reversible Top-Down Syntax Analysis.;Martin Kutrib;[<span itemprop="pagination">255-266</span>];[<meta content="2021" itemprop="datePublished"/>]
Sergey Luchinin;Symmetry Groups of Infinite Words.;Svetlana Puzynina;[<span itemprop="pagination">267-278</span>];[<meta content="2021" itemprop="datePublished"/>]
Svetlana Puzynina;Symmetry Groups of Infinite Words.;Sergey Luchinin;[<span itemprop="pagination">267-278</span>];[<meta content="2021" itemprop="datePublished"/>]
Vladislav Makarov;Bounded Languages Described by GF(2)-grammars.;;[<span itemprop="pagination">279-290</span>];[<meta content="2021" itemprop="datePublished"/>]
Sebastian Maneth;Definability Results for Top-Down Tree Transducers.;Helmut Seidl, Martin Vu;[<span itemprop="pagination">291-303</span>];[<meta content="2021" itemprop="datePublished"/>]
Helmut Seidl;Definability Results for Top-Down Tree Transducers.;Sebastian Maneth, Martin Vu;[<span itemprop="pagination">291-303</span>];[<meta content="2021" itemprop="datePublished"/>]
Martin Vu;Definability Results for Top-Down Tree Transducers.;Sebastian Maneth, Helmut Seidl;[<span itemprop="pagination">291-303</span>];[<meta content="2021" itemprop="datePublished"/>]
Mikhail Mrykhin;The Hardest LL(k) Language.;Alexander Okhotin;[<span itemprop="pagination">304-315</span>];[<meta content="2021" itemprop="datePublished"/>]
Alexander Okhotin;The Hardest LL(k) Language.;Mikhail Mrykhin;[<span itemprop="pagination">304-315</span>];[<meta content="2021" itemprop="datePublished"/>]
Julian Pape-Lange;Upper Bounds on Distinct Maximal (Sub-)Repetitions in Compressed Strings.;;[<span itemprop="pagination">316-327</span>];[<meta content="2021" itemprop="datePublished"/>]
Elena A. Petrova;Branching Frequency and Markov Entropy of Repetition-Free Languages.;Arseny M. Shur;[<span itemprop="pagination">328-341</span>];[<meta content="2021" itemprop="datePublished"/>]
Arseny M. Shur;Branching Frequency and Markov Entropy of Repetition-Free Languages.;Elena A. Petrova;[<span itemprop="pagination">328-341</span>];[<meta content="2021" itemprop="datePublished"/>]
Alexander A. Rubtsov;A Linear-Time Simulation of Deterministic d-Limited Automata.;;[<span itemprop="pagination">342-354</span>];[<meta content="2021" itemprop="datePublished"/>]
Ryoma Sin'ya;Carathéodory Extensions of Subclasses of Regular Languages.;;[<span itemprop="pagination">355-367</span>];[<meta content="2021" itemprop="datePublished"/>]
Nobin Thomas;Parikh Word Representable Graphs and Morphisms.;Lisa Mathew, Somnath Bera, Atulya K. Nagar, K. G. Subramanian;[<span itemprop="pagination">368-379</span>];[<meta content="2021" itemprop="datePublished"/>]
Lisa Mathew;Parikh Word Representable Graphs and Morphisms.;Nobin Thomas, Somnath Bera, Atulya K. Nagar, K. G. Subramanian;[<span itemprop="pagination">368-379</span>];[<meta content="2021" itemprop="datePublished"/>]
Somnath Bera;Parikh Word Representable Graphs and Morphisms.;Nobin Thomas, Lisa Mathew, Atulya K. Nagar, K. G. Subramanian;[<span itemprop="pagination">368-379</span>];[<meta content="2021" itemprop="datePublished"/>]
Atulya K. Nagar;Parikh Word Representable Graphs and Morphisms.;Nobin Thomas, Lisa Mathew, Somnath Bera, K. G. Subramanian;[<span itemprop="pagination">368-379</span>];[<meta content="2021" itemprop="datePublished"/>]
K. G. Subramanian;Parikh Word Representable Graphs and Morphisms.;Nobin Thomas, Lisa Mathew, Somnath Bera, Atulya K. Nagar;[<span itemprop="pagination">368-379</span>];[<meta content="2021" itemprop="datePublished"/>]
Amazigh Amrane;Equational Theories of Scattered and Countable Series-Parallel Posets.;Nicolas Bedon;[<span itemprop="pagination">1-13</span>];[<meta content="2020" itemprop="datePublished"/>]
Nicolas Bedon;Equational Theories of Scattered and Countable Series-Parallel Posets.;Amazigh Amrane;[<span itemprop="pagination">1-13</span>];[<meta content="2020" itemprop="datePublished"/>]
Laura Barker;Scattered Factor-Universality of Words.;Pamela Fleischmann, Katharina Harwardt, Florin Manea, Dirk Nowotka;[<span itemprop="pagination">14-28</span>];[<meta content="2020" itemprop="datePublished"/>]
Pamela Fleischmann;Scattered Factor-Universality of Words.;Laura Barker, Katharina Harwardt, Florin Manea, Dirk Nowotka;[<span itemprop="pagination">14-28</span>];[<meta content="2020" itemprop="datePublished"/>]
Katharina Harwardt;Scattered Factor-Universality of Words.;Laura Barker, Pamela Fleischmann, Florin Manea, Dirk Nowotka;[<span itemprop="pagination">14-28</span>];[<meta content="2020" itemprop="datePublished"/>]
Florin Manea;Scattered Factor-Universality of Words.;Laura Barker, Pamela Fleischmann, Katharina Harwardt, Dirk Nowotka;[<span itemprop="pagination">14-28</span>];[<meta content="2020" itemprop="datePublished"/>]
Dirk Nowotka;Scattered Factor-Universality of Words.;Laura Barker, Pamela Fleischmann, Katharina Harwardt, Florin Manea;[<span itemprop="pagination">14-28</span>];[<meta content="2020" itemprop="datePublished"/>]
Collin Bleak;On Normalish Subgroups of the R. Thompson Groups.;;[<span itemprop="pagination">29-42</span>];[<meta content="2020" itemprop="datePublished"/>]
Hyunjoon Cheon;Computing the Shortest String and the Edit-Distance for Parsing Expression Languages.;Yo-Sub Han;[<span itemprop="pagination">43-54</span>];[<meta content="2020" itemprop="datePublished"/>]
Yo-Sub Han;Computing the Shortest String and the Edit-Distance for Parsing Expression Languages.;Hyunjoon Cheon;[<span itemprop="pagination">43-54</span>];[<meta content="2020" itemprop="datePublished"/>]
Fabienne Chouraqui;An Approach to the Herzog-Schönheim Conjecture Using Automata.;;[<span itemprop="pagination">55-68</span>];[<meta content="2020" itemprop="datePublished"/>]
Mateus de Oliveira Oliveira;On the Fine Grained Complexity of Finite Automata Non-emptiness of Intersection.;Michael Wehar;[<span itemprop="pagination">69-82</span>];[<meta content="2020" itemprop="datePublished"/>]
Michael Wehar;On the Fine Grained Complexity of Finite Automata Non-emptiness of Intersection.;Mateus de Oliveira Oliveira;[<span itemprop="pagination">69-82</span>];[<meta content="2020" itemprop="datePublished"/>]
Lukas Fleischer;The State Complexity of Lexicographically Smallest Words and Computing Successors.;Jeffrey O. Shallit;[<span itemprop="pagination">83-95</span>];[<meta content="2020" itemprop="datePublished"/>]
Jeffrey O. Shallit;The State Complexity of Lexicographically Smallest Words and Computing Successors.;Lukas Fleischer;[<span itemprop="pagination">83-95</span>];[<meta content="2020" itemprop="datePublished"/>]
Pamela Fleischmann;Reconstructing Words from Right-Bounded-Block Words.;Marie Lejeune, Florin Manea, Dirk Nowotka, Michel Rigo;[<span itemprop="pagination">96-109</span>];[<meta content="2020" itemprop="datePublished"/>]
Marie Lejeune;Reconstructing Words from Right-Bounded-Block Words.;Pamela Fleischmann, Florin Manea, Dirk Nowotka, Michel Rigo;[<span itemprop="pagination">96-109</span>];[<meta content="2020" itemprop="datePublished"/>]
Florin Manea;Reconstructing Words from Right-Bounded-Block Words.;Pamela Fleischmann, Marie Lejeune, Dirk Nowotka, Michel Rigo;[<span itemprop="pagination">96-109</span>];[<meta content="2020" itemprop="datePublished"/>]
Dirk Nowotka;Reconstructing Words from Right-Bounded-Block Words.;Pamela Fleischmann, Marie Lejeune, Florin Manea, Michel Rigo;[<span itemprop="pagination">96-109</span>];[<meta content="2020" itemprop="datePublished"/>]
Michel Rigo;Reconstructing Words from Right-Bounded-Block Words.;Pamela Fleischmann, Marie Lejeune, Florin Manea, Dirk Nowotka;[<span itemprop="pagination">96-109</span>];[<meta content="2020" itemprop="datePublished"/>]
Pascal Caron;A Study of a Simple Class of Modifiers: Product Modifiers.;Edwin Hamel-De le Court, Jean-Gabriel Luque;[<span itemprop="pagination">110-121</span>];[<meta content="2020" itemprop="datePublished"/>]
Edwin Hamel-De le Court;A Study of a Simple Class of Modifiers: Product Modifiers.;Pascal Caron, Jean-Gabriel Luque;[<span itemprop="pagination">110-121</span>];[<meta content="2020" itemprop="datePublished"/>]
Jean-Gabriel Luque;A Study of a Simple Class of Modifiers: Product Modifiers.;Pascal Caron, Edwin Hamel-De le Court;[<span itemprop="pagination">110-121</span>];[<meta content="2020" itemprop="datePublished"/>]
Michal Hospodár;Operations on Permutation Automata.;Peter Mlynárcik;[<span itemprop="pagination">122-136</span>];[<meta content="2020" itemprop="datePublished"/>]
Peter Mlynárcik;Operations on Permutation Automata.;Michal Hospodár;[<span itemprop="pagination">122-136</span>];[<meta content="2020" itemprop="datePublished"/>]
Oscar H. Ibarra;Space Complexity of Stack Automata Models.;Jozef Jirásek Jr., Ian McQuillan, Luca Prigioniero;[<span itemprop="pagination">137-149</span>];[<meta content="2020" itemprop="datePublished"/>]
Jozef Jirásek Jr.;Space Complexity of Stack Automata Models.;Oscar H. Ibarra, Ian McQuillan, Luca Prigioniero;[<span itemprop="pagination">137-149</span>];[<meta content="2020" itemprop="datePublished"/>]
Ian McQuillan;Space Complexity of Stack Automata Models.;Oscar H. Ibarra, Jozef Jirásek Jr., Luca Prigioniero;[<span itemprop="pagination">137-149</span>];[<meta content="2020" itemprop="datePublished"/>]
Luca Prigioniero;Space Complexity of Stack Automata Models.;Oscar H. Ibarra, Jozef Jirásek Jr., Ian McQuillan;[<span itemprop="pagination">137-149</span>];[<meta content="2020" itemprop="datePublished"/>]
Lila Kari;Descriptional Complexity of Semi-simple Splicing Systems.;Timothy Ng;[<span itemprop="pagination">150-163</span>];[<meta content="2020" itemprop="datePublished"/>]
Timothy Ng;Descriptional Complexity of Semi-simple Splicing Systems.;Lila Kari;[<span itemprop="pagination">150-163</span>];[<meta content="2020" itemprop="datePublished"/>]
Florent Koechlin;On the Degeneracy of Random Expressions Specified by Systems of Combinatorial Equations.;Cyril Nicaud, Pablo Rotondo;[<span itemprop="pagination">164-177</span>];[<meta content="2020" itemprop="datePublished"/>]
Cyril Nicaud;On the Degeneracy of Random Expressions Specified by Systems of Combinatorial Equations.;Florent Koechlin, Pablo Rotondo;[<span itemprop="pagination">164-177</span>];[<meta content="2020" itemprop="datePublished"/>]
Pablo Rotondo;On the Degeneracy of Random Expressions Specified by Systems of Combinatorial Equations.;Florent Koechlin, Cyril Nicaud;[<span itemprop="pagination">164-177</span>];[<meta content="2020" itemprop="datePublished"/>]
Johan Kopra;Dynamics of Cellular Automata on Beta-Shifts and Direct Topological Factorizations.;;[<span itemprop="pagination">178-191</span>];[<meta content="2020" itemprop="datePublished"/>]
Florian Lietard;Avoidability of Additive Cubes over Alphabets of Four Numbers.;Matthieu Rosenfeld;[<span itemprop="pagination">192-206</span>];[<meta content="2020" itemprop="datePublished"/>]
Matthieu Rosenfeld;Avoidability of Additive Cubes over Alphabets of Four Numbers.;Florian Lietard;[<span itemprop="pagination">192-206</span>];[<meta content="2020" itemprop="datePublished"/>]
Raphaela Löbel;Equivalence of Linear Tree Transducers with Output in the Free Group.;Michael Luttenberger, Helmut Seidl;[<span itemprop="pagination">207-221</span>];[<meta content="2020" itemprop="datePublished"/>]
Michael Luttenberger;Equivalence of Linear Tree Transducers with Output in the Free Group.;Raphaela Löbel, Helmut Seidl;[<span itemprop="pagination">207-221</span>];[<meta content="2020" itemprop="datePublished"/>]
Helmut Seidl;Equivalence of Linear Tree Transducers with Output in the Free Group.;Raphaela Löbel, Michael Luttenberger;[<span itemprop="pagination">207-221</span>];[<meta content="2020" itemprop="datePublished"/>]
Raphaela Löbel;On the Balancedness of Tree-to-Word Transducers.;Michael Luttenberger, Helmut Seidl;[<span itemprop="pagination">222-236</span>];[<meta content="2020" itemprop="datePublished"/>]
Michael Luttenberger;On the Balancedness of Tree-to-Word Transducers.;Raphaela Löbel, Helmut Seidl;[<span itemprop="pagination">222-236</span>];[<meta content="2020" itemprop="datePublished"/>]
Helmut Seidl;On the Balancedness of Tree-to-Word Transducers.;Raphaela Löbel, Michael Luttenberger;[<span itemprop="pagination">222-236</span>];[<meta content="2020" itemprop="datePublished"/>]
