Key;Author-Key;Author;Author-URL;Title;Co-Authors;Co-Author-URLs;Pagination;Year;Venue
15553;195;José Ruiz;https://dblp.uni-trier.de/pid/39/386-1.html;A Family of Algorithms for Non Deterministic Regular Languages Inference.;Manuel Vazquez de Parga, Pedro García, José Ruiz;['https://dblp.uni-trier.de/pid/87/3323.html', 'https://dblp.uni-trier.de/pid/04/2667-1.html'];265-274;2006;CIAA
15555;195;José Ruiz;https://dblp.uni-trier.de/pid/39/386-1.html;Is Learning RFSAs Better Than Learning DFAs?.;Pedro García, José Ruiz, Antonio Cano, Gloria Inés Alvarez;['https://dblp.uni-trier.de/pid/04/2667-1.html', 'https://dblp.uni-trier.de/pid/32/618.html', 'https://dblp.uni-trier.de/pid/97/8237.html'];343-344;2005;CIAA
15620;746;Guillaume Bonfante;https://dblp.uni-trier.de/pid/98/2498.html;Lexical Disambiguation with Polarities and Automata.;Guillaume Bonfante, Joseph Le Roux, Guy Perrier;['https://dblp.uni-trier.de/pid/25/5993.html', 'https://dblp.uni-trier.de/pid/70/3797.html'];283-284;2006;CIAA
15633;316;André Kempe;https://dblp.uni-trier.de/pid/73/3270.html;Multi-tape Automata with Symbol Classes.;Florent Nicart, Jean-Marc Champarnaud, Tibor Csáki, Tamás Gaál, André Kempe;['https://dblp.uni-trier.de/pid/04/692.html', 'https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/63/3208.html', 'https://dblp.uni-trier.de/pid/61/5622.html'];126-136;2006;CIAA
15637;316;André Kempe;https://dblp.uni-trier.de/pid/73/3270.html;A Class of Rational n-WFSM Auto-intersections.;André Kempe, Jean-Marc Champarnaud, Jason Eisner, Franck Guingne, Florent Nicart;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/37/3263.html', 'https://dblp.uni-trier.de/pid/50/6237.html', 'https://dblp.uni-trier.de/pid/04/692.html'];188-198;2005;CIAA
15643;316;André Kempe;https://dblp.uni-trier.de/pid/73/3270.html;WFSC - A New Weighted Finite State Compiler.;André Kempe, Christof Baeijs, Tamás Gaál, Franck Guingne, Florent Nicart;['https://dblp.uni-trier.de/pid/45/4452.html', 'https://dblp.uni-trier.de/pid/61/5622.html', 'https://dblp.uni-trier.de/pid/50/6237.html', 'https://dblp.uni-trier.de/pid/04/692.html'];108-119;2003;CIAA
15644;316;André Kempe;https://dblp.uni-trier.de/pid/73/3270.html;Running Time Complexity of Printing an Acyclic Automaton.;Franck Guingne, André Kempe, Florent Nicart;['https://dblp.uni-trier.de/pid/50/6237.html', 'https://dblp.uni-trier.de/pid/04/692.html'];131-140;2003;CIAA
15645;316;André Kempe;https://dblp.uni-trier.de/pid/73/3270.html;Extraction of epsilon-Cyclesfrom Finite-State Transducers.;André Kempe;[];190-201;2001;CIAA
15648;316;André Kempe;https://dblp.uni-trier.de/pid/73/3270.html;Factorization of Ambiguous Finite-State Transducers.;André Kempe;[];170-181;2000;CIAA
15649;316;André Kempe;https://dblp.uni-trier.de/pid/73/3270.html;Part-of-Speech Tagging with Two Sequential Transducers.;André Kempe;[];337-339;2000;CIAA
15662;603;José Fortes Gálvez;https://dblp.uni-trier.de/pid/58/4731.html;Shift-Resolve Parsing: Simple, Unbounded Lookahead, Linear Time.;José Fortes Gálvez, Sylvain Schmitz, Jacques Farré;['https://dblp.uni-trier.de/pid/62/6048.html', 'https://dblp.uni-trier.de/pid/80/61.html'];253-264;2006;CIAA
15667;603;José Fortes Gálvez;https://dblp.uni-trier.de/pid/58/4731.html;Bounded-Graph Construction for Noncanonical Discriminating-Reverse Parsers.;Jacques Farré, José Fortes Gálvez;['https://dblp.uni-trier.de/pid/80/61.html'];101-114;2001;CIAA
15668;603;José Fortes Gálvez;https://dblp.uni-trier.de/pid/58/4731.html;A Basis for Looping Extensions to Discriminating-Reverse Parsing.;Jacques Farré, José Fortes Gálvez;['https://dblp.uni-trier.de/pid/80/61.html'];122-134;2000;CIAA
15673;253;Satoshi Okui;https://dblp.uni-trier.de/pid/02/624.html;Disambiguation in Regular Expression Matching via Position Automata with Augmented Transitions.;Satoshi Okui, Taro Suzuki;['https://dblp.uni-trier.de/pid/59/6488.html'];231-240;2010;CIAA
15674;253;Satoshi Okui;https://dblp.uni-trier.de/pid/02/624.html;Hedge Pattern Partial Derivative.;Taro Suzuki, Satoshi Okui;['https://dblp.uni-trier.de/pid/59/6488.html'];125-134;2009;CIAA
15810;75;Brian Roark;https://dblp.uni-trier.de/pid/09/246.html;A General Weighted Grammar Library.;Cyril Allauzen, Mehryar Mohri, Brian Roark;['https://dblp.uni-trier.de/pid/85/2685.html', 'https://dblp.uni-trier.de/pid/03/5448.html'];23-34;2004;CIAA
15869;438;David Chiang;https://dblp.uni-trier.de/pid/89/233-1.html;Algorithms and Training for Weighted Multiset Automata and Regular Expressions.;Justin DeBenedetto, David Chiang;['https://dblp.uni-trier.de/pid/192/1754.html'];146-158;2018;CIAA
15961;592;Michael Wehar;https://dblp.uni-trier.de/pid/146/7766.html;Two-Dimensional Pattern Matching Against Basic Picture Languages.;Frantisek Mráz, Daniel Prusa, Michael Wehar;['https://dblp.uni-trier.de/pid/38/5599.html', 'https://dblp.uni-trier.de/pid/50/6664.html'];209-221;2019;CIAA
16030;341;Isabelle Tellier;https://dblp.uni-trier.de/pid/81/6429.html;Automata and AB-Categorial Grammars.;Isabelle Tellier;[];353-355;2005;CIAA
16134;711;Ming Li;https://dblp.uni-trier.de/pid/l/MingLi1.html;Information Distance and Its Applications.;Ming Li;[];1-9;2006;CIAA
16314;204;Ryan Dixon;https://dblp.uni-trier.de/pid/90/952.html;Automata-Theoretic Analysis of Bit-Split Languages for Packet Scanning.;Ryan Dixon, Ömer Egecioglu, Timothy Sherwood;['https://dblp.uni-trier.de/pid/e/OEgecioglu.html', 'https://dblp.uni-trier.de/pid/23/3778.html'];141-150;2008;CIAA
16353;654;Damien Pous;https://dblp.uni-trier.de/pid/47/1298.html;CoInductive Automata Algorithms.;Damien Pous;[];xvii-xviii;2017;CIAA
16459;825;Christian Buckl;https://dblp.uni-trier.de/pid/70/6638.html;On the Hardness of Priority Synthesis.;Chih-Hong Cheng, Barbara Jobstmann, Christian Buckl, Alois C. Knoll;['https://dblp.uni-trier.de/pid/64/3701.html', 'https://dblp.uni-trier.de/pid/55/5062.html', 'https://dblp.uni-trier.de/pid/k/AloisKnoll.html'];110-117;2011;CIAA
16492;126;Ivan Zakharyaschev;https://dblp.uni-trier.de/pid/08/2272.html;On the Equivalence-Checking Problem for a Model of Programs Related with Multi-tape Automata.;Vladimir A. Zakharov, Ivan Zakharyaschev;['https://dblp.uni-trier.de/pid/84/5934.html'];293-305;2004;CIAA
16493;576;Robert Bakaric;https://dblp.uni-trier.de/pid/244/2665.html;Enumerated Automata Implementation of String Dictionaries.;Robert Bakaric, Damir Korencic, Strahil Ristov;['https://dblp.uni-trier.de/pid/154/2814.html', 'https://dblp.uni-trier.de/pid/06/5386.html'];33-44;2019;CIAA
16517;599;Lauri Karttunen;https://dblp.uni-trier.de/pid/71/5675.html;Applications of Finite-State Transducers in Natural Language Processing.;Lauri Karttunen;[];34-46;2000;CIAA
16541;433;Anna Jonsson;https://dblp.uni-trier.de/pid/37/2510.html;A Comparison of Two N-Best Extraction Methods for Weighted Tree Automata.;Johanna Björklund, Frank Drewes, Anna Jonsson;['https://dblp.uni-trier.de/pid/75/5525.html', 'https://dblp.uni-trier.de/pid/d/FrankDrewes.html'];97-108;2018;CIAA
16551;91;Wojciech Debski;https://dblp.uni-trier.de/pid/55/591.html;Concatenation State Machines and Simple Functions.;Wojciech Debski, Wojciech Fraczak;['https://dblp.uni-trier.de/pid/91/1979.html'];113-124;2004;CIAA
16562;521;Ingmar Meinecke;https://dblp.uni-trier.de/pid/12/2285.html;Regular Expressions on Average and in the Long Run.;Manfred Droste, Ingmar Meinecke;['https://dblp.uni-trier.de/pid/d/ManfredDroste.html'];211-221;2010;CIAA
16571;521;Ingmar Meinecke;https://dblp.uni-trier.de/pid/12/2285.html;Branching Automata with Costs - A Way of Reflecting Parallelism in Costs.;Dietrich Kuske, Ingmar Meinecke;['https://dblp.uni-trier.de/pid/19/4109.html'];150-162;2003;CIAA
16580;171;Dale Gerdemann;https://dblp.uni-trier.de/pid/33/2120.html;An Extendible Regular Expression Compiler for Finite-State Approaches in Natural Language Processing.;Gertjan van Noord, Dale Gerdemann;['https://dblp.uni-trier.de/pid/09/4143.html'];122-139;1999;WIA
16595;29;Fedor M. Fominykh;https://dblp.uni-trier.de/pid/129/5650.html;P(l)aying for Synchronization.;Fedor M. Fominykh, Mikhail V. Volkov;['https://dblp.uni-trier.de/pid/78/4640.html'];159-170;2012;CIAA
16615;872;Patrick Watrin;https://dblp.uni-trier.de/pid/63/2301.html;A Finite-State Super-Chunker.;Olivier Blanc, Matthieu Constant, Patrick Watrin;['https://dblp.uni-trier.de/pid/49/1174.html', 'https://dblp.uni-trier.de/pid/84/1588.html'];306-308;2007;CIAA
16632;464;Maria Paola Bianchi;https://dblp.uni-trier.de/pid/70/8932.html;On the Power of One-Way Automata with Quantum and Classical States.;Maria Paola Bianchi, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];84-97;2014;CIAA
16857;258;Jean-François Raskin;https://dblp.uni-trier.de/pid/05/4174.html;Fixpoint Guided Abstraction Refinement for Alternating Automata.;Pierre Ganty, Nicolas Maquet, Jean-François Raskin;['https://dblp.uni-trier.de/pid/16/5983.html', 'https://dblp.uni-trier.de/pid/44/5225.html'];155-164;2009;CIAA
16959;608;Kamal Lodaya;https://dblp.uni-trier.de/pid/l/KamalLodaya.html;An Automaton Model of User-Controlled Navigation on the Web.;Kamal Lodaya, Ramaswamy Ramanujam;['https://dblp.uni-trier.de/pid/80/2956.html'];208-216;2000;CIAA
17017;864;Margareta Ackerman;https://dblp.uni-trier.de/pid/81/894.html;Efficient Enumeration of Regular Languages.;Margareta Ackerman, Jeffrey O. Shallit;['https://dblp.uni-trier.de/pid/s/JeffreyShallit.html'];226-242;2007;CIAA
17022;167;Jean-Luc Ponty;https://dblp.uni-trier.de/pid/15/3639.html;Thompson Digraphs: A Characterization.;Dora Giammarresi, Jean-Luc Ponty, Derick Wood;['https://dblp.uni-trier.de/pid/13/1566.html', 'https://dblp.uni-trier.de/pid/w/DerickWood.html'];91-100;1999;WIA
17023;167;Jean-Luc Ponty;https://dblp.uni-trier.de/pid/15/3639.html;Determinization of Glushkov Automata.;Jean-Marc Champarnaud, Djelloul Ziadi, Jean-Luc Ponty;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/83/2086.html'];57-68;1998;Workshop on Implementing Automata
17024;167;Jean-Luc Ponty;https://dblp.uni-trier.de/pid/15/3639.html;An Efficient Null-Free Procedure for Deciding Regular Language Membership.;Jean-Luc Ponty;[];159-170;1997;Workshop on Implementing Automata
17025;167;Jean-Luc Ponty;https://dblp.uni-trier.de/pid/15/3639.html;A New Quadratic Algorithm to Convert a Regular Expression into an Automaton.;Jean-Luc Ponty, Djelloul Ziadi, Jean-Marc Champarnaud;['https://dblp.uni-trier.de/pid/83/2086.html', 'https://dblp.uni-trier.de/pid/30/6143.html'];109-119;1996;Workshop on Implementing Automata
17027;537;Nathan Preston;https://dblp.uni-trier.de/pid/46/1053.html;AVA: An Applet for Visualizing FRACTRAN and Other Automata.;Nathan Preston, Mukkai S. Krishnamoorthy;['https://dblp.uni-trier.de/pid/k/MSKrishnamoorthy.html'];297-298;2003;CIAA
17040;188;Jean-Philippe Dubernard;https://dblp.uni-trier.de/pid/86/106.html;Regular Geometrical Languages and Tiling the Plane.;Jean-Marc Champarnaud, Jean-Philippe Dubernard, Hadrien Jeanne;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/16/2622.html'];69-78;2010;CIAA
17042;188;Jean-Philippe Dubernard;https://dblp.uni-trier.de/pid/86/106.html;Testing Whether a Binary and Prolongeable Regular Language LIs Geometrical or Not on the Minimal Deterministic Automaton of Pref(L).;Jean-Marc Champarnaud, Jean-Philippe Dubernard, Hadrien Jeanne;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/16/2622.html'];68-77;2008;CIAA
17045;188;Jean-Philippe Dubernard;https://dblp.uni-trier.de/pid/86/106.html;Scheduling Hard Sporadic Tasks by Means of Finite Automata and Generating Functions.;Jean-Philippe Dubernard, Dominique Geniet;['https://dblp.uni-trier.de/pid/82/2372.html'];87-100;2001;CIAA
17049;472;Luca Saiu;https://dblp.uni-trier.de/pid/23/9.html;A Type System for Weighted Automata and Rational Expressions.;Akim Demaille, Alexandre Duret-Lutz, Sylvain Lombardy, Luca Saiu, Jacques Sakarovitch;['https://dblp.uni-trier.de/pid/14/133.html', 'https://dblp.uni-trier.de/pid/43/6032.html', 'https://dblp.uni-trier.de/pid/54/1797.html', 'https://dblp.uni-trier.de/pid/29/910.html'];162-175;2014;CIAA
17061;560;Clément Miklarz;https://dblp.uni-trier.de/pid/165/8665.html;On the Hierarchy of Block Deterministic Languages.;Pascal Caron, Ludovic Mignot, Clément Miklarz;['https://dblp.uni-trier.de/pid/77/3565.html', 'https://dblp.uni-trier.de/pid/06/761.html'];63-75;2015;CIAA
17073;130;Jean-Michel Couvreur;https://dblp.uni-trier.de/pid/32/1671.html;A BDD-Like Implementation of an Automata Package.;Jean-Michel Couvreur;[];310-311;2004;CIAA
17095;68;Eleni Mandrali;https://dblp.uni-trier.de/pid/48/7737.html;Weighted LTL with Discounting.;Eleni Mandrali;[];353-360;2012;CIAA
17103;833;Pavel Martyugin;https://dblp.uni-trier.de/pid/07/5192.html;Synchronization of Automata with One Undefined or Ambiguous Transition.;Pavel V. Martyugin;[];278-288;2012;CIAA
17104;833;Pavel Martyugin;https://dblp.uni-trier.de/pid/07/5192.html;Complexity of Problems Concerning Reset Words for Cyclic and Eulerian Automata.;Pavel Martyugin;[];238-249;2011;CIAA
17126;87;Florent Nicart;https://dblp.uni-trier.de/pid/04/692.html;Multi-tape Automata with Symbol Classes.;Florent Nicart, Jean-Marc Champarnaud, Tibor Csáki, Tamás Gaál, André Kempe;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/63/3208.html', 'https://dblp.uni-trier.de/pid/61/5622.html', 'https://dblp.uni-trier.de/pid/73/3270.html'];126-136;2006;CIAA
17128;87;Florent Nicart;https://dblp.uni-trier.de/pid/04/692.html;A Class of Rational n-WFSM Auto-intersections.;André Kempe, Jean-Marc Champarnaud, Jason Eisner, Franck Guingne, Florent Nicart;['https://dblp.uni-trier.de/pid/73/3270.html', 'https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/37/3263.html', 'https://dblp.uni-trier.de/pid/50/6237.html'];188-198;2005;CIAA
17130;87;Florent Nicart;https://dblp.uni-trier.de/pid/04/692.html;Computing the Follow Automaton of an Expression.;Jean-Marc Champarnaud, Florent Nicart, Djelloul Ziadi;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/83/2086.html'];90-101;2004;CIAA
17133;87;Florent Nicart;https://dblp.uni-trier.de/pid/04/692.html;WFSC - A New Weighted Finite State Compiler.;André Kempe, Christof Baeijs, Tamás Gaál, Franck Guingne, Florent Nicart;['https://dblp.uni-trier.de/pid/73/3270.html', 'https://dblp.uni-trier.de/pid/45/4452.html', 'https://dblp.uni-trier.de/pid/61/5622.html', 'https://dblp.uni-trier.de/pid/50/6237.html'];108-119;2003;CIAA
17134;87;Florent Nicart;https://dblp.uni-trier.de/pid/04/692.html;Running Time Complexity of Printing an Acyclic Automaton.;Franck Guingne, André Kempe, Florent Nicart;['https://dblp.uni-trier.de/pid/50/6237.html', 'https://dblp.uni-trier.de/pid/73/3270.html'];131-140;2003;CIAA
17135;87;Florent Nicart;https://dblp.uni-trier.de/pid/04/692.html;Finite State Lazy Operations in NLP.;Franck Guingne, Florent Nicart;['https://dblp.uni-trier.de/pid/50/6237.html'];138-147;2002;CIAA
17145;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Nondeterministic State Complexity of Site-Directed Deletion.;Oliver A. S. Lyon, Kai Salomaa;['https://dblp.uni-trier.de/pid/265/6260.html'];189-199;2022;CIAA
17152;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Degrees of Restriction for Two-Dimensional Automata.;Taylor J. Smith, Kai Salomaa;['https://dblp.uni-trier.de/pid/176/5446.html'];77-89;2021;CIAA
17170;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Decision Problems for Restricted Variants of Two-Dimensional Automata.;Taylor J. Smith, Kai Salomaa;['https://dblp.uni-trier.de/pid/176/5446.html'];222-234;2019;CIAA
17226;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;State Complexity of Prefix Distance.;Timothy Ng, David Rappaport, Kai Salomaa;['https://dblp.uni-trier.de/pid/157/6118-1.html', 'https://dblp.uni-trier.de/pid/92/900.html'];238-249;2015;CIAA
17250;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Approximate Matching between a Context-Free Grammar and a Finite-State Automaton.;Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/71/9491.html'];146-157;2013;CIAA
17267;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;In Memoriam Sheng Yu.;Yuan Gao, Kai Salomaa;['https://dblp.uni-trier.de/pid/76/2452-1.html'];1-4;2012;CIAA
17303;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;A Cellular Automaton Model for Car Traffic with a Slow-to-Stop Rule.;Adam Clarridge, Kai Salomaa;['https://dblp.uni-trier.de/pid/03/828.html'];44-53;2009;CIAA
17314;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Language Decompositions, Primality, and Trajectory-Based Operations.;Kai Salomaa;[];17-22;2008;CIAA
17326;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Deterministic Caterpillar Expressions.;Kai Salomaa, Sheng Yu, Jinfeng Zan;['https://dblp.uni-trier.de/pid/y/ShengYu.html', 'https://dblp.uni-trier.de/pid/33/2837.html'];97-108;2007;CIAA
17354;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Regex and Extended Regex.;Cezar Câmpeanu, Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/41/4735.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];77-84;2002;CIAA
17365;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Metric Lexical Analysis.;Cristian Calude, Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/c/CSCalude.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];48-59;1999;WIA
17366;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;State Complexity of Basic Operations on Finite Languages.;Cezar Câmpeanu, Karel Culík II, Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/41/4735.html', 'https://dblp.uni-trier.de/pid/c/KarelCulikII.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];60-70;1999;WIA
17369;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Implementing Reversed Alternating Finite Automaton (r-AFA) Operations.;Sandra Huerter, Kai Salomaa, Xiuming Wu, Sheng Yu;['https://dblp.uni-trier.de/pid/48/1861.html', 'https://dblp.uni-trier.de/pid/80/1138.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];69-81;1998;Workshop on Implementing Automata
17376;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;Efficient Implementation of Regular Languages Using R-AFA.;Kai Salomaa, Xiuming Wu, Sheng Yu;['https://dblp.uni-trier.de/pid/80/1138.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];176-184;1997;Workshop on Implementing Automata
17383;3;Kai Salomaa;https://dblp.uni-trier.de/pid/02/6009.html;NFA to DFA Transformation for Finite Languages.;Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/y/ShengYu.html'];149-158;1996;Workshop on Implementing Automata
17421;425;Hiroyuki Seki;https://dblp.uni-trier.de/pid/09/4711.html;An Ambiguity Hierarchy of Weighted Context-Free Grammars.;Yusuke Inoue, Kenji Hashimoto, Hiroyuki Seki;['https://dblp.uni-trier.de/pid/75/4426.html', 'https://dblp.uni-trier.de/pid/22/5692.html'];238-250;2022;CIAA
17674;219;Masayuki Takeda;https://dblp.uni-trier.de/pid/35/1544.html;Compressed Automata for Dictionary Matching.;Tomohiro I, Takaaki Nishimoto, Shunsuke Inenaga, Hideo Bannai, Masayuki Takeda;['https://dblp.uni-trier.de/pid/95/2224.html', 'https://dblp.uni-trier.de/pid/132/1960.html', 'https://dblp.uni-trier.de/pid/88/1129.html', 'https://dblp.uni-trier.de/pid/44/2355.html'];319-330;2013;CIAA
17721;219;Masayuki Takeda;https://dblp.uni-trier.de/pid/35/1544.html;A Run-Time Efficient Implementation of Compressed Pattern Matching Automata.;Tetsuya Matsumoto, Kazuhito Hagio, Masayuki Takeda;['https://dblp.uni-trier.de/pid/05/2921.html', 'https://dblp.uni-trier.de/pid/91/5828.html'];201-211;2008;CIAA
