Key;Author-Key;Author;Author-URL;Title;Co-Authors;Co-Author-URLs;Pagination;Year;Venue
6965;195;Haiming Chen;https://dblp.uni-trier.de/pid/75/248.html;On Trace Languages Generated by (Small) Spiking Neural P Systems.;Haiming Chen, Mihai Ionescu, Andrei Paun, Gheorghe Paun, Bianca Popa;['https://dblp.uni-trier.de/pid/i/MihaiIonescu.html', 'https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/83/4617.html'];94-105;2006;DCFS
6978;316;Simon Beier;https://dblp.uni-trier.de/pid/185/0479.html;Nondeterministic Right One-Way Jumping Finite Automata (Extended Abstract).;Simon Beier, Markus Holzer;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];74-85;2019;DCFS
6981;316;Simon Beier;https://dblp.uni-trier.de/pid/185/0479.html;Properties of Right One-Way Jumping Finite Automata.;Simon Beier, Markus Holzer;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];11-23;2018;DCFS
6992;253;Klaus Sutner;https://dblp.uni-trier.de/pid/48/2296.html;Invertible Transductions and Iteration.;Klaus Sutner;[];18-29;2013;DCFS
6997;253;Klaus Sutner;https://dblp.uni-trier.de/pid/48/2296.html;Iterating Invertible Binary Transducers.;Klaus Sutner, Kevin Lewi;['https://dblp.uni-trier.de/pid/116/4837.html'];294-306;2012;DCFS
7078;75;Henning Bordihn;https://dblp.uni-trier.de/pid/49/1455.html;State Complexity of NFA to DFA Conversion of Subregular Language Families.;Henning Bordihn, Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];85-96;2008;DCFS
7096;75;Henning Bordihn;https://dblp.uni-trier.de/pid/49/1455.html;The degree of parallelism.;Henning Bordihn, Henning Fernau;['https://dblp.uni-trier.de/pid/f/HenningFernau.html'];51-62;2005;DCFS
7097;75;Henning Bordihn;https://dblp.uni-trier.de/pid/49/1455.html;On active symbols in CD grammar systems.;Henning Bordihn, Bettina Sunckel;['https://dblp.uni-trier.de/pid/40/3907.html'];63-74;2005;DCFS
7101;75;Henning Bordihn;https://dblp.uni-trier.de/pid/49/1455.html;Pushdown Information.;Henning Bordihn, Helmut Jürgensen;['https://dblp.uni-trier.de/pid/j/HJurgensen.html'];111-120;2004;DCFS
7106;75;Henning Bordihn;https://dblp.uni-trier.de/pid/49/1455.html;On the Number of Components in Cooperating Distributed Grammar Systems.;Henning Bordihn;[];81-89;2003;DCFS
7109;75;Henning Bordihn;https://dblp.uni-trier.de/pid/49/1455.html;Economy of Descriptions for Basic Constructions on Rational Transductions.;Henning Bordihn, Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];55-69;2002;DCFS
7111;75;Henning Bordihn;https://dblp.uni-trier.de/pid/49/1455.html;On Descriptions of Context-Free Languages by CD Grammar Systems.;Henning Bordihn, Bernd Reichel;['https://dblp.uni-trier.de/pid/67/3878.html'];47-53;2001;DCFS
7137;341;Martins Opmanis;https://dblp.uni-trier.de/pid/89/5695.html;Integer Complexity: Experimental and Analytical Results II.;Juris Cernenoks, Janis Iraids, Martins Opmanis, Rihards Opmanis, Karlis Podnieks;['https://dblp.uni-trier.de/pid/163/7356.html', 'https://dblp.uni-trier.de/pid/77/9496.html', 'https://dblp.uni-trier.de/pid/28/5327.html', 'https://dblp.uni-trier.de/pid/39/4892.html'];58-69;2015;DCFS
7153;204;L. Jeganathan;https://dblp.uni-trier.de/pid/23/2173.html;Descriptional Complexity of Alternating Finite Automata.;J. Kavitha, L. Jeganathan, G. Sethuraman;['https://dblp.uni-trier.de/pid/24/10307.html', 'https://dblp.uni-trier.de/pid/58/1625.html'];188-198;2006;DCFS
7171;126;Ilkka Törmä;https://dblp.uni-trier.de/pid/20/11004.html;Descriptional Complexity of Winning Sets of Regular Languages.;Pierre Marcus, Ilkka Törmä;['https://dblp.uni-trier.de/pid/263/9761.html'];130-141;2020;DCFS
7212;433;Mitja Mastnak;https://dblp.uni-trier.de/pid/166/1600.html;Approximate NFA Universality Motivated by Information Theory.;Stavros Konstantinidis, Mitja Mastnak, Nelma Moreira, Rogério Reis;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];142-154;2022;DCFS
7247;91;Andrzej Szepietowski;https://dblp.uni-trier.de/pid/96/2354.html;The Emptiness Problem for Weak Rabin Tree Automata.;Jakub Neumann, Andrzej Szepietowski;['https://dblp.uni-trier.de/pid/53/1373.html'];149-158;2001;DCFS
7313;171;Helmut Jürgensen;https://dblp.uni-trier.de/pid/j/HJurgensen.html;Complexity, Information, Energy.;Helmut Jürgensen;[];7-11;2007;DCFS
7322;171;Helmut Jürgensen;https://dblp.uni-trier.de/pid/j/HJurgensen.html;Representation of Semiautomata by Canonical Words and Equivalences.;Janusz A. Brzozowski, Helmut Jürgensen;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];13-27;2004;DCFS
7323;171;Helmut Jürgensen;https://dblp.uni-trier.de/pid/j/HJurgensen.html;Synchronization of Communication.;Helmut Jürgensen;[];67-81;2004;DCFS
7324;171;Helmut Jürgensen;https://dblp.uni-trier.de/pid/j/HJurgensen.html;Pushdown Information.;Henning Bordihn, Helmut Jürgensen;['https://dblp.uni-trier.de/pid/49/1455.html'];111-120;2004;DCFS
7439;29;Shaull Almagor;https://dblp.uni-trier.de/pid/88/8556.html;Sensing as a Complexity Measure.;Shaull Almagor, Denis Kuperberg, Orna Kupferman;['https://dblp.uni-trier.de/pid/21/8279.html', 'https://dblp.uni-trier.de/pid/k/OrnaKupferman.html'];3-15;2017;DCFS
7467;258;Daniel Goc;https://dblp.uni-trier.de/pid/179/4995.html;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;Alexandros Palioudakis, Da-Jung Cho, Daniel Goc, Yo-Sub Han, Sang-Ki Ko, Kai Salomaa;['https://dblp.uni-trier.de/pid/117/1658.html', 'https://dblp.uni-trier.de/pid/139/8217.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/71/9491.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];220-230;2015;DCFS
7471;258;Daniel Goc;https://dblp.uni-trier.de/pid/179/4995.html;Computation Width and Deviation Number.;Daniel Goc, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];150-161;2014;DCFS
7473;258;Daniel Goc;https://dblp.uni-trier.de/pid/179/4995.html;Nondeterministic State Complexity of Proportional Removals.;Daniel Goc, Alexandros Palioudakis, Kai Salomaa;['https://dblp.uni-trier.de/pid/117/1658.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];102-111;2013;DCFS
7513;167;Sherzod Turaev;https://dblp.uni-trier.de/pid/20/5646.html;Language Classes Generated by Tree Controlled Grammars with Bounded Nonterminal Complexity.;Sherzod Turaev, Jürgen Dassow, Mohd Hasan Selamat;['https://dblp.uni-trier.de/pid/d/JDassow.html', 'https://dblp.uni-trier.de/pid/92/1411.html'];289-300;2011;DCFS
7521;167;Sherzod Turaev;https://dblp.uni-trier.de/pid/20/5646.html;Capacity Bounded Grammars and Petri Nets.;Ralf Stiebe, Sherzod Turaev;['https://dblp.uni-trier.de/pid/s/RStiebe.html'];193-203;2009;DCFS
7542;188;Luc Longpré;https://dblp.uni-trier.de/pid/l/LLongpre.html;Measuring privacy loss in statistical databases.;Vinod Chirayath, Luc Longpré;['https://dblp.uni-trier.de/pid/95/10306.html'];16-25;2006;DCFS
7601;130;Taylor J. Smith;https://dblp.uni-trier.de/pid/176/5446.html;Recognition and Complexity Results for Projection Languages of Two-Dimensional Automata.;Taylor J. Smith, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];206-218;2020;DCFS
7607;130;Taylor J. Smith;https://dblp.uni-trier.de/pid/176/5446.html;Site-Directed Insertion: Decision Problems, Maximality and Minimality.;Da-Jung Cho, Yo-Sub Han, Kai Salomaa, Taylor J. Smith;['https://dblp.uni-trier.de/pid/139/8217.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];49-61;2018;DCFS
7612;68;Detlef Wotschke;https://dblp.uni-trier.de/pid/35/5696.html;Remembering Chandra Kintala.;Martin Kappes, Andreas Malcher, Detlef Wotschke;['https://dblp.uni-trier.de/pid/10/4683.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];15-26;2010;DCFS
7616;68;Detlef Wotschke;https://dblp.uni-trier.de/pid/35/5696.html;Descriptional Complexity of Splicing Systems.;Remco Loos, Andreas Malcher, Detlef Wotschke;['https://dblp.uni-trier.de/pid/08/3689.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];93-104;2007;DCFS
7693;87;Victor Mitrana;https://dblp.uni-trier.de/pid/86/4985.html;Uniform Distributed Pushdown Automata Systems.;Fernando Arroyo, Juan Castellanos, Victor Mitrana;['https://dblp.uni-trier.de/pid/74/2719.html', 'https://dblp.uni-trier.de/pid/04/1903.html'];64-75;2012;DCFS
7703;87;Victor Mitrana;https://dblp.uni-trier.de/pid/86/4985.html;On the Degree of Team Cooperation in CD Grammar Systems.;Fernando Arroyo, Juan Castellanos, Victor Mitrana;['https://dblp.uni-trier.de/pid/74/2719.html', 'https://dblp.uni-trier.de/pid/04/1903.html'];68-79;2011;DCFS
7724;87;Victor Mitrana;https://dblp.uni-trier.de/pid/86/4985.html;Small Universal Accepting Networks of Evolutionary Processors with Filtered Connections.;Remco Loos, Florin Manea, Victor Mitrana;['https://dblp.uni-trier.de/pid/08/3689.html', 'https://dblp.uni-trier.de/pid/67/4899.html'];173-182;2009;DCFS
7766;87;Victor Mitrana;https://dblp.uni-trier.de/pid/86/4985.html;Some Complexity Aspects of Hybrid Networks of Evolutionary Processors.;Victor Mitrana;[];53-65;2003;DCFS
7788;87;Victor Mitrana;https://dblp.uni-trier.de/pid/86/4985.html;Grammars with Bounded-Life Resources.;Carlos Martín-Vide, Victor Mitrana;['https://dblp.uni-trier.de/pid/45/476.html'];133-140;2001;DCFS
7852;3;Victor L. Selivanov;https://dblp.uni-trier.de/pid/60/934.html;Complexity Issues for the Iterated h-Preorders.;Pavel Alaev, Victor L. Selivanov;['https://dblp.uni-trier.de/pid/223/4954.html'];1-12;2021;DCFS
7858;3;Victor L. Selivanov;https://dblp.uni-trier.de/pid/60/934.html;Classifying ømega-Regular Aperiodic k-Partitions.;Victor L. Selivanov;[];193-205;2020;DCFS
7861;3;Victor L. Selivanov;https://dblp.uni-trier.de/pid/60/934.html;Computability on Quasi-Polish Spaces.;Mathieu Hoyrup, Cristobal Rojas, Victor L. Selivanov, Donald M. Stull;['https://dblp.uni-trier.de/pid/86/1356.html', 'https://dblp.uni-trier.de/pid/83/3605.html', 'https://dblp.uni-trier.de/pid/121/3966.html'];171-183;2019;DCFS
7862;3;Victor L. Selivanov;https://dblp.uni-trier.de/pid/60/934.html;On Classes of Regular Languages Related to Monotone WQOs.;Mizuhito Ogawa, Victor L. Selivanov;['https://dblp.uni-trier.de/pid/55/2431.html'];235-247;2019;DCFS
7954;425;Pamela Fleischmann;https://dblp.uni-trier.de/pid/204/7523.html;Nearly k-Universal Words - Investigating a Part of Simon's Congruence.;Pamela Fleischmann, Lukas Haschke, Annika Huch, Annika Mayrock, Dirk Nowotka;['https://dblp.uni-trier.de/pid/272/4333.html', 'https://dblp.uni-trier.de/pid/314/5417.html', 'https://dblp.uni-trier.de/pid/314/5915.html', 'https://dblp.uni-trier.de/pid/91/2495.html'];57-71;2022;DCFS
8028;219;Emilie Charlier;https://dblp.uni-trier.de/pid/77/94.html;State Complexity of Testing Divisibility.;Emilie Charlier, Narad Rampersad, Michel Rigo, Laurent Waxweiler;['https://dblp.uni-trier.de/pid/00/341.html', 'https://dblp.uni-trier.de/pid/30/1875.html', 'https://dblp.uni-trier.de/pid/39/7214.html'];48-57;2010;DCFS
8038;13;Chris Keeler;https://dblp.uni-trier.de/pid/201/6524.html;Width Measures of Alternating Finite Automata.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];88-99;2021;DCFS
8039;13;Chris Keeler;https://dblp.uni-trier.de/pid/201/6524.html;Combining Limited Parallelism and Nondeterminism in Alternating Finite Automata.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];91-103;2020;DCFS
8042;13;Chris Keeler;https://dblp.uni-trier.de/pid/201/6524.html;Nondeterminism Growth and State Complexity.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];210-222;2019;DCFS
8043;13;Chris Keeler;https://dblp.uni-trier.de/pid/201/6524.html;Cycle Height of Finite Automata.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];200-211;2018;DCFS
8044;13;Chris Keeler;https://dblp.uni-trier.de/pid/201/6524.html;Branching Measures and Nearly Acyclic NFAs.;Chris Keeler, Kai Salomaa;['https://dblp.uni-trier.de/pid/02/6009.html'];202-213;2017;DCFS
8083;262;Luis Filipe Coelho Antunes;https://dblp.uni-trier.de/pid/a/LuisAntunes2.html;Sophistication as Randomness Deficiency.;Francisco Mota, Scott Aaronson, Luis Filipe Coelho Antunes, Andre Souto;['https://dblp.uni-trier.de/pid/131/2328.html', 'https://dblp.uni-trier.de/pid/56/1358.html', 'https://dblp.uni-trier.de/pid/98/2804.html'];172-181;2013;DCFS
8147;327;Alica Kelemenová;https://dblp.uni-trier.de/pid/85/5680.html;Descriptional Complexity of Eco-Grammar Systems.;Alica Kelemenová;[];42-52;2003;DCFS
8176;409;Louis-Marie Dando;https://dblp.uni-trier.de/pid/201/5390.html;Two-Way Automata over Locally Finite Semirings.;Louis-Marie Dando, Sylvain Lombardy;['https://dblp.uni-trier.de/pid/54/1797.html'];62-74;2018;DCFS
8183;44;Indhumathi Raman;https://dblp.uni-trier.de/pid/154/8959.html;On the Power of Generalized Forbidding Insertion-Deletion Systems.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];52-63;2020;DCFS
8188;44;Indhumathi Raman;https://dblp.uni-trier.de/pid/154/8959.html;Descriptional Complexity of Matrix Simple Semi-conditional Grammars.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];111-123;2019;DCFS
8197;44;Indhumathi Raman;https://dblp.uni-trier.de/pid/154/8959.html;Graph-Controlled Insertion-Deletion Systems Generating Language Classes Beyond Linearity.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];128-139;2017;DCFS
8201;44;Indhumathi Raman;https://dblp.uni-trier.de/pid/154/8959.html;Descriptional Complexity of Graph-Controlled Insertion-Deletion Systems.;Henning Fernau, Lakshmanan Kuppusamy, Indhumathi Raman;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];111-125;2016;DCFS
8247;235;Alberto Bertoni;https://dblp.uni-trier.de/pid/91/6093.html;Some formal methods for analyzing quantum automata.;Alberto Bertoni, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];1-14;2005;DCFS
8319;370;Stefano Crespi-Reghizzi;https://dblp.uni-trier.de/pid/c/SCrespiReghizzi.html;The Alphabetic Complexity in Homomorphic Definitions of Word, Tree and Picture Languages.;Stefano Crespi-Reghizzi;[];1-14;2022;DCFS
8350;370;Stefano Crespi-Reghizzi;https://dblp.uni-trier.de/pid/c/SCrespiReghizzi.html;Complexity of Extended vs. Classic LR Parsers.;Angelo Borsotti, Luca Breveglieri, Stefano Crespi-Reghizzi, Angelo Morzenti;['https://dblp.uni-trier.de/pid/64/7671.html', 'https://dblp.uni-trier.de/pid/06/4342.html', 'https://dblp.uni-trier.de/pid/m/AMorzenti.html'];77-89;2014;DCFS
8484;52;Shinnosuke Seki;https://dblp.uni-trier.de/pid/70/1118.html;Self-attraction Removal from Oritatami Systems.;Yo-Sub Han, Hwee Kim, Trent A. Rogers, Shinnosuke Seki;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/139/8245.html', 'https://dblp.uni-trier.de/pid/131/6588.html'];164-176;2017;DCFS
8497;52;Shinnosuke Seki;https://dblp.uni-trier.de/pid/70/1118.html;Operational State Complexity under Parikh Equivalence.;Giovanna J. Lavado, Giovanni Pighizzini, Shinnosuke Seki;['https://dblp.uni-trier.de/pid/31/10763.html', 'https://dblp.uni-trier.de/pid/87/6893.html'];294-305;2014;DCFS
8569;223;Bo Cui;https://dblp.uni-trier.de/pid/58/4730-1.html;State Complexity of Catenation Combined with Star and Reversal.;Bo Cui, Yuan Gao, Lila Kari, Sheng Yu;['https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/k/LilaKari.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];58-67;2010;DCFS
8579;389;Jan Trávnícek;https://dblp.uni-trier.de/pid/48/10425.html;A Full and Linear Index of a Tree for Tree Patterns.;Jan Janousek, Borivoj Melichar, Radomír Polách, Martin Poliak, Jan Trávnícek;['https://dblp.uni-trier.de/pid/21/1027.html', 'https://dblp.uni-trier.de/pid/78/5300.html', 'https://dblp.uni-trier.de/pid/148/1767.html', 'https://dblp.uni-trier.de/pid/148/1901.html'];198-209;2014;DCFS
8616;366;Kamil Khadiev;https://dblp.uni-trier.de/pid/148/1881.html;Error-Free Affine, Unitary, and Probabilistic OBDDs.;Rishat Ibrahimov, Kamil Khadiev, Krisjanis Prusis, Abuzer Yakaryilmaz;['https://dblp.uni-trier.de/pid/198/1000.html', 'https://dblp.uni-trier.de/pid/142/3012.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];175-187;2018;DCFS
8633;366;Kamil Khadiev;https://dblp.uni-trier.de/pid/148/1881.html;Very Narrow Quantum OBDDs and Width Hierarchies for Classical OBDDs.;Farid M. Ablayev, Aida Gainutdinova, Kamil Khadiev, Abuzer Yakaryilmaz;['https://dblp.uni-trier.de/pid/78/6502.html', 'https://dblp.uni-trier.de/pid/67/6378.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];53-64;2014;DCFS
8639;274;John Jack;https://dblp.uni-trier.de/pid/47/2127.html;The Nondeterministic Waiting Time Algorithm: A Review.;John Jack, Andrei Paun;['https://dblp.uni-trier.de/pid/93/263.html'];29-46;2009;DCFS
8667;331;Pál Dömösi;https://dblp.uni-trier.de/pid/84/253.html;Some Remarks on Primitive Words and Palindromes.;Pál Dömösi, Sándor Horváth, Masami Ito, Masashi Katsura;['https://dblp.uni-trier.de/pid/54/6748.html', 'https://dblp.uni-trier.de/pid/i/MasamiIto.html', 'https://dblp.uni-trier.de/pid/44/4586.html'];245-254;2003;DCFS
8700;346;Sebastian Eberhard;https://dblp.uni-trier.de/pid/142/2138.html;Compressibility of Finite Languages by Grammars.;Sebastian Eberhard, Stefan Hetzl;['https://dblp.uni-trier.de/pid/94/3546.html'];93-104;2015;DCFS
8704;203;J. Kavitha;https://dblp.uni-trier.de/pid/24/10307.html;Descriptional Complexity of Alternating Finite Automata.;J. Kavitha, L. Jeganathan, G. Sethuraman;['https://dblp.uni-trier.de/pid/23/2173.html', 'https://dblp.uni-trier.de/pid/58/1625.html'];188-198;2006;DCFS
8710;72;K. Arthi;https://dblp.uni-trier.de/pid/62/5718.html;On the Number of Rules in Components of Cooperating Distributed Grammar Systems with Probabilities.;K. Arthi, Kamala Krithivasan, Erzsébet Csuhaj-Varjú;['https://dblp.uni-trier.de/pid/k/KKrithivasan.html', 'https://dblp.uni-trier.de/pid/54/5347.html'];35-46;2001;DCFS
8714;311;Keith Ellul;https://dblp.uni-trier.de/pid/16/230.html;Non-Uniqueness and Radius of Cyclic Unary NFAs.;Michael Domaratzki, Keith Ellul, Jeffrey O. Shallit, Ming-wei Wang;['https://dblp.uni-trier.de/pid/30/3872.html', 'https://dblp.uni-trier.de/pid/s/JeffreyShallit.html', 'https://dblp.uni-trier.de/pid/45/3503.html'];178-190;2004;DCFS
8715;311;Keith Ellul;https://dblp.uni-trier.de/pid/16/230.html;Regular Expressions: New Results and Open Problems.;Keith Ellul, Jeffrey O. Shallit, Ming-wei Wang;['https://dblp.uni-trier.de/pid/s/JeffreyShallit.html', 'https://dblp.uni-trier.de/pid/45/3503.html'];17-34;2002;DCFS
8718;254;David Liu;https://dblp.uni-trier.de/pid/09/1814-3.html;Universal Witnesses for State Complexity of Boolean Operations and Concatenation Combined with Star.;Janusz A. Brzozowski, David Liu;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];30-41;2013;DCFS
8726;25;Cas Widdershoven;https://dblp.uni-trier.de/pid/243/5879.html;Image-Binary Automata.;Stefan Kiefer, Cas Widdershoven;['https://dblp.uni-trier.de/pid/28/6047.html'];176-187;2021;DCFS
8734;192;Michael J. Burrell;https://dblp.uni-trier.de/pid/82/2927.html;Regulated RNA rewriting: modelling RNA editing with guided insertion.;Franziska Biegler, Michael J. Burrell, Mark Daley;['https://dblp.uni-trier.de/pid/37/153.html', 'https://dblp.uni-trier.de/pid/d/MarkDaley.html'];70-81;2006;DCFS
